t,x,y,z
20.00042123,9.708487511,0.05746084079,-0.4836287498
20.01038979,9.698910713,0.05626374111,-0.4800374508
20.02047007,9.715670586,0.04429273307,-0.4704606235
20.03042771,9.725247383,0.04788403213,-0.460883826
20.04037253,9.740809441,0.04309562966,-0.4728548229
20.05036294,9.758766174,0.06344634295,-0.4824316502
20.06035965,9.744400978,0.06344634295,-0.4824316502
20.0704355,9.736021042,0.07062894851,-0.4955997467
20.08051142,9.720458984,0.06703764945,-0.5003881454
20.09048589,9.710882187,0.07062894851,-0.5147533417
20.10043562,9.736021042,0.05985504389,-0.5183446407
20.11044149,9.758766174,0.05267243832,-0.4991910458
20.12065892,9.756371498,0.06703764945,-0.4979939461
20.13052164,9.743204117,0.05626374111,-0.4776432514
20.14044999,9.758766174,0.05386953801,-0.5063736439
20.15045017,9.749189377,0.05027823523,-0.4884171486
20.16041826,9.730035782,0.05746084079,-0.5015852451
20.17058531,9.726444244,0.05985504389,-0.5075707436
20.18051383,9.724050522,0.0718260482,-0.5051765442
20.19042209,9.745597839,0.08858546615,-0.490811348
20.20038922,9.750386238,0.09935937077,-0.5015852451
20.21038579,9.738415718,0.0921767652,-0.4955997467
20.22039457,9.732429504,0.07661445439,-0.5027823448
20.23038746,9.737217903,0.07302315533,-0.4955997467
20.24049741,9.743204117,0.05386953801,-0.4955997467
20.25045688,9.743204117,0.05506663769,-0.4848258495
20.26045012,9.744400978,0.05865794048,-0.475249052
20.27044273,9.732429504,0.06943184882,-0.475249052
20.28038404,9.736021042,0.08020575345,-0.490811348
20.2903782,9.746794701,0.08619125932,-0.4740519226
20.30037977,9.750386238,0.08140286058,-0.4632780254
20.31042856,9.737217903,0.08020575345,-0.4656722248
20.32044346,9.732429504,0.05865794048,-0.4764461517
20.3305169,9.732429504,0.05027823523,-0.4680664241
20.34058613,9.734824181,0.0359130241,-0.4560954273
20.35054924,9.730035782,0.04070143029,-0.4548983276
20.3605533,9.733627319,0.05626374111,-0.460883826
20.37048182,9.743204117,0.0718260482,-0.4560954273
20.38064109,9.758766174,0.06703764945,-0.4369418025
20.39058822,9.752780914,0.05865794048,-0.4525041282
20.40066179,9.757569313,0.05746084079,-0.4920084476
20.41065907,9.768342972,0.0718260482,-0.513556242
20.42051921,9.775525093,0.104147777,-0.5123591423
20.43050128,9.777919769,0.107739076,-0.4979939461
20.44056482,9.779116631,0.09816227108,-0.4776432514
20.45066458,9.747992516,0.04908113554,-0.4345476031
20.46051597,9.708487511,0.03950432688,-0.4285621047
20.47046566,9.667786598,0.0287304204,-0.4141969085
20.48049101,9.657012939,0.0359130241,-0.4225766063
20.49045318,9.667786598,0.05147533491,-0.4405331016
20.50044526,9.700108528,0.05506663769,-0.4836287498
20.51038631,9.728838921,0.05865794048,-0.4800374508
20.52045733,9.747992516,0.05985504389,-0.4788403511
20.53042384,9.785101891,0.06464344263,-0.4776432514
20.5404131,9.795876503,0.05506663769,-0.4872200489
20.55043622,9.786299706,0.05386953801,-0.4704606235
20.56039279,9.755174637,0.05147533491,-0.4656722248
20.57040857,9.739612579,0.03950432688,-0.475249052
20.58039046,9.713275909,0.04309562966,-0.4716577232
20.59036041,9.731232643,0.05746084079,-0.4716577232
20.60039188,9.749189377,0.07781155407,-0.4836287498
20.61039212,9.752780914,0.08619125932,-0.4680664241
20.62048923,9.745597839,0.0969651714,-0.4716577232
20.63051629,9.714473724,0.0754173547,-0.4501099288
20.64137032,9.688137054,0.05626374111,-0.4465186298
20.65092084,9.682151794,0.0359130241,-0.4357447028
20.66076459,9.700108528,0.02633621916,-0.4094084799
20.67065397,9.722852707,0.01197100803,-0.4345476031
20.68054766,9.756371498,0.01197100803,-0.4345476031
20.69049401,9.769539833,0.03232172132,-0.4477157295
20.70049768,9.756371498,0.04429273307,-0.4548983276
20.71060652,9.745597839,0.05626374111,-0.4728548229
20.72057043,9.756371498,0.05865794048,-0.4537012279
20.73046289,9.728838921,0.04908113554,-0.4668693244
20.74057462,9.732429504,0.05985504389,-0.4632780254
20.75047649,9.758766174,0.06823474914,-0.4560954273
20.76043442,9.765948296,0.05985504389,-0.4501099288
20.77043288,9.771934509,0.05386953801,-0.4489128292
20.78036462,9.759963036,0.04189852998,-0.427365005
20.79042398,9.740809441,0.05506663769,-0.4177882075
20.80039717,9.734824181,0.06224924326,-0.4381389022
20.81059176,9.738415718,0.04070143029,-0.4465186298
20.82051056,9.742006302,0.05267243832,-0.4429273009
20.83058545,9.758766174,0.04668693244,-0.423773706
20.8404749,9.755174637,0.04908113554,-0.4309563041
20.85040613,9.756371498,0.04668693244,-0.4058171809
20.86061674,9.727641106,0.05147533491,-0.427365005
20.87058304,9.712079048,0.04668693244,-0.427365005
20.8806132,9.710882187,0.04908113554,-0.4369418025
20.89065428,9.734824181,0.05626374111,-0.4345476031
20.90063381,9.750386238,0.05506663769,-0.4393360019
20.91051258,9.757569313,0.05147533491,-0.4393360019
20.92053197,9.758766174,0.05865794048,-0.4393360019
20.93055116,9.746794701,0.04429273307,-0.4441244006
20.94051676,9.749189377,0.04070143029,-0.4357447028
20.95045005,9.753977776,0.05267243832,-0.4477157295
20.9604332,9.742006302,0.03950432688,-0.4393360019
20.97038728,9.762357712,0.03950432688,-0.4225766063
20.98036631,9.750386238,0.03232172132,-0.4225766063
20.99034683,9.746794701,0.02992752194,-0.4058171809
21.00038959,9.726444244,0.03112462163,-0.4213795066
21.01046197,9.713275909,0.03112462163,-0.4249708056
21.02041666,9.721655846,0.03351882473,-0.4321534038
21.03046101,9.712079048,0.03351882473,-0.4537012279
21.04041968,9.738415718,0.03471592441,-0.4417302012
21.05037602,9.753977776,0.03351882473,-0.4345476031
21.06053268,9.759963036,0.03711012751,-0.427365005
21.07047302,9.752780914,0.02753331885,-0.4429273009
21.08039118,9.752780914,0.05027823523,-0.4321534038
21.09038527,9.743204117,0.04548983276,-0.4357447028
21.10041831,9.745597839,0.05626374111,-0.4309563041
21.11038133,9.734824181,0.04908113554,-0.4537012279
21.12038684,9.722852707,0.05267243832,-0.4441244006
21.1304616,9.721655846,0.03112462163,-0.4501099288
21.14040197,9.732429504,0.02394201607,-0.4381389022
21.15090716,9.733627319,0.0287304204,-0.4357447028
21.16063426,9.740809441,0.03351882473,-0.4393360019
21.1705093,9.739612579,0.04189852998,-0.4537012279
21.18045633,9.751583099,0.05386953801,-0.4596867263
21.19056484,9.739612579,0.04548983276,-0.460883826
21.2017501,9.770736694,0.0191536136,-0.4656722248
21.21109022,9.770736694,0.0191536136,-0.4537012279
21.22080079,9.768342972,0.01316810958,-0.4489128292
21.23066307,9.757569313,0.01675941236,-0.4465186298
21.24058521,9.753977776,0.0359130241,-0.4501099288
21.25054678,9.740809441,0.02992752194,-0.4525041282
21.26051507,9.719262123,0.02274491638,-0.4345476031
21.27046371,9.713275909,0.01795651205,-0.4333505034
21.28041353,9.727641106,0.02154781483,-0.4177882075
